date,type,gare,type_mapped
2021-10-21,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-22,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-22,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-10-22,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-22,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-23,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-23,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-23,Optique,Paris Saint-Lazare,optique
2021-10-23,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-24,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-10-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-25,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-25,Parapluies,Paris Saint-Lazare,parapluies
2021-10-25,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-25,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-25,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-10-25,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-10-26,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-26,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-26,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-27,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-27,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-10-27,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-27,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-27,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,velo/trottinette
2021-10-27,Optique,Paris Saint-Lazare,optique
2021-10-27,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-28,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-28,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-28,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-28,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-10-29,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-29,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-10-29,Instruments de musique,Paris Saint-Lazare,article musique
2021-10-29,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-29,Optique,Paris Saint-Lazare,optique
2021-10-29,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-29,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-10-29,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-29,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-30,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-10-30,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-10-30,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-30,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-10-30,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-30,Parapluies,Paris Saint-Lazare,parapluies
2021-10-31,Optique,Paris Saint-Lazare,optique
2021-10-31,Articles médicaux,Paris Saint-Lazare,médical
2021-10-31,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-10-31,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-10-31,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-01,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-01,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-01,Optique,Paris Saint-Lazare,optique
2021-11-01,Parapluies,Paris Saint-Lazare,parapluies
2021-11-02,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-11-02,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-02,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-02,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-02,Parapluies,Paris Saint-Lazare,parapluies
2021-11-02,Optique,Paris Saint-Lazare,optique
2021-11-03,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-03,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-03,Divers,Paris Saint-Lazare,divers
2021-11-03,Parapluies,Paris Saint-Lazare,parapluies
2021-11-03,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-03,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-03,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-03,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-03,Articles médicaux,Paris Saint-Lazare,médical
2021-11-04,Parapluies,Paris Saint-Lazare,parapluies
2021-11-04,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-04,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-04,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-04,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-05,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-05,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-05,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-05,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-05,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-05,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-05,Optique,Paris Saint-Lazare,optique
2021-11-05,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-06,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-06,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-06,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-06,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-07,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-07,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-07,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-07,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-08,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-08,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-08,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-08,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-08,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-09,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-09,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-09,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-10,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-10,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-10,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-10,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-10,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-11,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-11,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-11,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-11,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-12,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-12,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-11-12,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-13,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-13,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-13,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-13,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-13,Optique,Paris Saint-Lazare,optique
2021-11-14,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-14,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-14,Optique,Paris Saint-Lazare,optique
2021-11-15,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-15,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-15,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-15,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-15,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-15,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-15,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-16,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-16,"Articles d enfants, de puériculture",Paris Saint-Lazare,articles enfants
2021-11-16,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-16,Divers,Paris Saint-Lazare,divers
2021-11-16,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-16,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-16,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-16,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-16,Optique,Paris Saint-Lazare,optique
2021-11-17,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-17,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-17,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-17,Optique,Paris Saint-Lazare,optique
2021-11-17,Instruments de musique,Paris Saint-Lazare,article musique
2021-11-17,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-17,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-17,Articles médicaux,Paris Saint-Lazare,médical
2021-11-18,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-18,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-18,Divers,Paris Saint-Lazare,divers
2021-11-18,Optique,Paris Saint-Lazare,optique
2021-11-18,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-19,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-19,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-19,"Vélos, trottinettes, accessoires 2 roues",Paris Saint-Lazare,velo/trottinette
2021-11-20,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-20,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-20,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-21,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-21,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-21,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-21,Optique,Paris Saint-Lazare,optique
2021-11-21,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-21,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-21,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-22,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-22,Optique,Paris Saint-Lazare,optique
2021-11-22,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-22,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-22,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-22,Divers,Paris Saint-Lazare,divers
2021-11-22,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-23,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-23,Optique,Paris Saint-Lazare,optique
2021-11-23,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-23,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-23,Divers,Paris Saint-Lazare,divers
2021-11-24,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-24,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-25,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-25,Optique,Paris Saint-Lazare,optique
2021-11-25,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-25,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-26,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-26,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-26,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-26,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-11-26,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-27,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-27,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-27,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-27,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-28,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-11-28,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-28,Divers,Paris Saint-Lazare,divers
2021-11-28,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-11-28,Optique,Paris Saint-Lazare,optique
2021-11-28,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-28,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-29,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-11-29,Divers,Paris Saint-Lazare,divers
2021-11-29,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-29,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-29,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-11-30,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-11-30,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-11-30,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-11-30,Divers,Paris Saint-Lazare,divers
2021-11-30,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-12-01,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-12-01,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-12-01,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-12-01,Optique,Paris Saint-Lazare,optique
2021-12-01,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-12-01,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-12-01,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-12-01,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-12-01,Parapluies,Paris Saint-Lazare,parapluies
2021-12-01,Divers,Paris Saint-Lazare,divers
2021-12-02,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-12-02,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-12-02,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-12-02,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-12-03,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-12-03,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-12-03,"Livres, articles de papéterie",Paris Saint-Lazare,livres
2021-12-03,"Bijoux, montres",Paris Saint-Lazare,bijoux/montres
2021-12-04,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
2021-12-04,"Bagagerie: sacs, valises, cartables",Paris Saint-Lazare,bagages
2021-12-04,"Porte-monnaie / portefeuille, argent, titres",Paris Saint-Lazare,clé
2021-12-04,Pièces d identités et papiers personnels,Paris Saint-Lazare,papiers
2021-12-04,Optique,Paris Saint-Lazare,optique
2021-12-04,"Clés, porte-clés, badge magnétique",Paris Saint-Lazare,clé
2021-12-05,"Vêtements, chaussures",Paris Saint-Lazare,vetements
2021-12-05,Optique,Paris Saint-Lazare,optique
2021-12-05,"Appareils électroniques, informatiques, appareils photo",Paris Saint-Lazare,electronique
